Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-0306,Region VIII,40,2,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-0307,Region VII,38,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0308,Region VII,47,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0309,Region IV-A,27,14,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0310,Region III,31,30,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0311,Region VIII,43,7,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-0312,Region IV-A,56,14,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-0313,Region VII,32,8,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0314,Region I,51,17,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0315,Region VII,36,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0316,Region VII,52,12,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0317,NCR,53,6,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0318,BARMM,33,11,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0319,NCR,45,8,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0320,Region I,34,13,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-0321,Region IV-A,39,25,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0322,Region I,28,27,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0323,BARMM,28,1,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-0324,Region I,47,16,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0325,Region VII,59,15,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-0326,BARMM,37,7,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-0327,Region IV-A,47,14,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0328,BARMM,25,4,BS Science,Mathematics,Mathematics,Level 1,Low
2026-STAR-0329,Region VIII,30,3,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-0330,Region IV-A,29,20,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0331,NCR,37,11,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0332,Region VII,41,24,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-0333,BARMM,34,11,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0334,BARMM,23,7,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-0335,NCR,49,29,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0336,BARMM,28,4,BS Science,Physics,General Science,Level 1,High
2026-STAR-0337,Region VII,25,6,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0338,BARMM,27,11,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-0339,BARMM,33,7,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0340,Region I,31,19,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0341,NCR,42,25,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-0342,Region IV-A,48,21,BS Science,Biology,General Science,Level 1,High
2026-STAR-0343,Region III,43,25,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0344,NCR,43,30,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-0345,Region IV-A,30,24,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0346,BARMM,31,8,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-0347,NCR,28,32,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0348,Region I,34,8,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0349,Region VIII,35,11,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0350,Region IV-A,32,27,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0351,Region VIII,31,7,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0352,Region III,33,33,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0353,Region VIII,27,5,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0354,Region VII,54,24,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0355,Region IV-A,40,5,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0356,BARMM,43,8,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0357,NCR,51,7,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0358,Region III,54,24,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0359,Region VII,50,22,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0360,BARMM,35,9,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-0361,Region IV-A,33,14,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-0362,NCR,52,11,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0363,Region VII,25,15,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0364,BARMM,24,1,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-0365,Region VII,58,7,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0366,Region I,31,34,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0367,Region III,56,30,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0368,BARMM,36,3,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-0369,NCR,33,28,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0370,Region VII,39,23,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0371,Region III,35,14,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0372,Region IV-A,55,15,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0373,Region VII,38,34,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-0374,Region VII,57,22,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0375,NCR,50,9,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0376,Region I,46,18,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0377,BARMM,44,5,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-0378,BARMM,29,8,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-0379,Region III,45,19,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0380,Region VIII,31,8,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0381,Region IV-A,58,11,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0382,Region IV-A,40,20,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0383,NCR,44,25,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0384,NCR,58,7,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0385,Region III,29,29,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0386,Region VIII,39,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0387,Region IV-A,48,23,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0388,Region III,46,20,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0389,Region VIII,24,4,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-0390,NCR,53,23,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0391,Region VIII,37,4,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-0392,Region III,46,27,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0393,Region VII,44,20,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0394,NCR,55,26,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0395,Region VII,44,10,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0396,Region IV-A,43,15,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0397,NCR,51,26,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0398,Region III,34,18,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0399,BARMM,24,6,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0400,BARMM,41,10,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0401,Region VIII,25,9,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-0402,NCR,58,23,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0403,Region VII,47,10,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-0404,Region IV-A,59,31,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-0405,Region IV-A,34,18,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0406,Region I,33,5,BS Science,Physics,General Science,Level 1,High
2026-STAR-0407,Region III,41,11,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0408,NCR,58,15,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-0409,Region VII,58,12,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0410,Region I,50,8,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0411,BARMM,31,9,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0412,Region VIII,38,2,Master of Arts in Ed,General Science,Biology,Level 1,High
2026-STAR-0413,Region VIII,27,5,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-0414,Region III,28,22,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-0415,Region VII,30,28,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0416,Region I,50,33,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0417,BARMM,38,2,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-0418,Region IV-A,35,28,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0419,Region I,54,21,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0420,Region VII,58,29,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0421,BARMM,38,7,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0422,Region III,34,7,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0423,BARMM,22,8,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0424,Region VII,29,10,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0425,Region I,25,11,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0426,BARMM,27,11,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-0427,Region III,57,18,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0428,Region I,57,13,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0429,Region III,42,7,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0430,Region VIII,25,2,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-0431,NCR,55,29,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0432,Region I,27,18,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0433,Region VIII,35,9,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0434,Region IV-A,48,26,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0435,Region IV-A,29,33,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0436,Region I,49,30,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0437,NCR,36,27,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-0438,Region VII,44,31,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0439,Region IV-A,51,11,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-0440,Region VII,49,6,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0441,BARMM,38,1,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-0442,BARMM,36,10,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0443,NCR,36,21,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0444,Region VIII,26,4,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-0445,Region VII,34,33,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0446,Region VII,44,14,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-0447,Region VIII,24,2,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-0448,Region III,51,17,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0449,Region III,47,31,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-0450,Region III,25,17,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-0451,BARMM,24,6,BS Science,Physics,Biology,Level 1,High
2026-STAR-0452,NCR,43,26,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0453,Region I,55,20,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0454,BARMM,23,5,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0455,Region III,35,22,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0456,NCR,55,31,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-0457,BARMM,35,5,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-0458,Region VIII,36,9,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0459,Region III,37,14,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0460,NCR,51,9,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0461,Region I,42,8,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0462,Region III,36,17,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0463,Region VII,31,9,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0464,Region VIII,24,4,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-0465,Region I,30,16,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0466,BARMM,39,1,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
2026-STAR-0467,Region VIII,31,2,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-0468,Region I,30,18,BS Science,General Science,Biology,Level 1,High
2026-STAR-0469,Region IV-A,50,25,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-0470,Region I,46,15,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0471,Region I,50,25,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0472,NCR,40,30,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-0473,Region VIII,33,4,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-0474,Region III,42,25,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0475,BARMM,23,1,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-0476,Region III,43,9,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0477,NCR,51,13,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0478,Region III,43,20,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0479,NCR,29,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0480,Region III,52,6,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0481,NCR,35,33,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0482,Region VII,53,9,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0483,Region VIII,24,4,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0484,BARMM,25,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-0485,Region VIII,36,6,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-0486,NCR,27,19,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0487,Region VIII,38,8,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0488,BARMM,33,1,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-0489,Region IV-A,39,16,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0490,Region I,50,11,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0491,Region VII,29,6,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0492,Region VIII,40,4,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-0493,NCR,57,31,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0494,Region VIII,27,5,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0495,Region I,55,31,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0496,Region IV-A,55,27,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0497,Region I,40,16,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0498,Region IV-A,32,12,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0499,Region I,46,6,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0500,Region III,26,15,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0501,Region VII,47,21,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0502,BARMM,24,6,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0503,Region III,40,27,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0504,Region VII,45,10,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0505,Region III,51,18,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0506,Region I,30,12,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0507,Region III,33,23,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-0508,Region I,46,11,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-0509,Region I,34,31,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-0510,BARMM,23,1,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-0511,Region VII,30,13,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0512,Region VII,57,25,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0513,Region III,35,13,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0514,Region IV-A,47,15,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0515,Region VII,48,18,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0516,Region VII,37,22,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0517,Region VII,59,6,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0518,NCR,44,28,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0519,BARMM,44,9,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-0520,Region III,29,20,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-0521,Region VII,26,34,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0522,NCR,43,11,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0523,Region I,58,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0524,Region I,30,9,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0525,Region VII,53,27,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-0526,Region I,39,30,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-0527,Region VIII,35,5,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0528,Region I,51,19,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0529,Region VIII,36,6,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-0530,Region VIII,31,3,BS Science,Mathematics,Mathematics,Level 1,Low
2026-STAR-0531,Region I,44,13,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0532,NCR,58,17,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0533,NCR,39,19,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0534,Region I,42,30,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0535,NCR,52,22,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0536,BARMM,23,7,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-0537,Region IV-A,35,12,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0538,BARMM,38,4,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-0539,Region VII,39,21,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-0540,NCR,32,20,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0541,Region III,32,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0542,BARMM,33,6,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-0543,Region I,39,22,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0544,Region VIII,43,4,Master of Arts in Ed,Physics,Physics,Level 1,Low
2026-STAR-0545,Region VII,56,13,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0546,Region VIII,33,3,BS Science,Physics,Physics,Level 1,Low
2026-STAR-0547,Region VII,57,27,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0548,Region III,39,31,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0549,Region I,34,22,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0550,Region I,35,8,BS Science,Mathematics,Mathematics,Level 3,Low
