Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-0304,BARMM,36,9,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0305,BARMM,36,6,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-0306,Region VIII,32,10,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0307,Region I,56,22,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0308,NCR,36,32,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0309,Region VII,32,17,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0310,Region VII,29,9,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0311,BARMM,31,1,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-0312,NCR,57,33,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0313,Region III,37,26,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0314,BARMM,23,9,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-0315,Region VII,55,20,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0316,Region III,33,31,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-0317,NCR,50,10,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-0318,NCR,55,32,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-0319,Region VIII,27,7,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-0320,Region III,44,26,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0321,NCR,59,7,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0322,Region I,54,19,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-0323,NCR,38,20,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0324,Region VIII,26,1,BS Science,General Science,General Science,Level 1,Low
2026-STAR-0325,Region I,41,32,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-0326,Region IV-A,33,15,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0327,Region VIII,25,2,BS Science,Biology,Biology,Level 1,Low
2026-STAR-0328,Region VIII,40,6,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0329,Region VII,49,22,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0330,Region III,38,22,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-0331,Region IV-A,44,16,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0332,Region IV-A,51,27,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0333,Region VIII,34,10,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-0334,Region I,27,7,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0335,Region IV-A,58,14,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0336,NCR,51,13,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0337,Region IV-A,29,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0338,Region IV-A,48,11,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0339,BARMM,41,10,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0340,Region IV-A,53,13,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0341,Region I,54,16,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0342,Region I,45,27,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0343,Region VII,26,10,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-0344,BARMM,36,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0345,Region III,46,18,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0346,Region VIII,23,4,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-0347,Region VIII,36,3,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-0348,Region I,48,18,Bachelor of Secondary Education,Chemistry,Biology,Level 1,High
2026-STAR-0349,BARMM,42,8,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-0350,Region I,42,13,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-0351,NCR,56,16,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0352,Region III,41,23,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-0353,Region I,43,18,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0354,Region III,34,28,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0355,Region VIII,27,7,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0356,BARMM,24,9,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-0357,Region I,52,22,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0358,Region VIII,24,7,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-0359,Region VIII,33,10,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0360,BARMM,31,3,Master of Arts in Ed,General Science,General Science,Level 1,Low
2026-STAR-0361,Region VIII,31,9,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0362,Region IV-A,35,29,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0363,Region I,51,11,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0364,NCR,39,10,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0365,Region VII,45,13,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0366,Region I,47,17,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0367,Region I,31,10,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0368,Region IV-A,56,25,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0369,Region III,58,28,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0370,NCR,44,18,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0371,NCR,49,17,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0372,Region III,54,5,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0373,NCR,34,26,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0374,Region VIII,27,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0375,BARMM,32,3,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-0376,Region VIII,34,11,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0377,Region VII,51,5,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0378,Region VII,40,31,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0379,Region VIII,42,7,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0380,NCR,46,27,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-0381,Region I,59,25,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0382,Region IV-A,35,8,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0383,Region VIII,38,10,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-0384,Region VIII,27,2,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-0385,Region IV-A,35,18,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0386,Region III,33,18,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0387,Region I,28,20,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0388,Region VII,53,27,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0389,Region VIII,36,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0390,Region VII,41,15,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0391,BARMM,28,8,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-0392,Region VII,34,6,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0393,Region VIII,22,7,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-0394,Region VIII,25,1,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-0395,NCR,46,20,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0396,Region VII,55,9,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0397,Region III,58,20,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0398,Region VIII,36,10,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0399,Region I,35,24,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0400,Region VIII,41,10,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0401,Region I,41,27,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0402,Region III,51,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0403,NCR,37,26,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0404,Region VIII,31,6,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0405,Region IV-A,56,24,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0406,Region I,56,21,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0407,NCR,42,22,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0408,Region VII,46,34,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0409,Region IV-A,25,28,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0410,Region III,36,17,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0411,NCR,40,22,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-0412,Region VIII,35,4,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-0413,NCR,39,15,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0414,Region I,37,19,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0415,NCR,50,33,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0416,NCR,30,15,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0417,Region I,58,34,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-0418,NCR,26,25,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0419,Region IV-A,26,24,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0420,Region IV-A,50,27,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0421,Region VIII,34,7,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0422,Region I,47,29,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0423,Region I,36,21,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0424,Region VII,49,17,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-0425,Region IV-A,28,26,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0426,Region IV-A,34,7,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0427,Region VIII,24,11,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-0428,Region VIII,32,8,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-0429,Region III,26,28,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-0430,NCR,29,23,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-0431,Region I,39,23,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0432,NCR,33,5,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0433,NCR,46,14,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0434,BARMM,29,4,BS Science,Biology,Biology,Level 1,Low
2026-STAR-0435,Region III,38,5,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0436,Region III,40,16,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0437,BARMM,30,5,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-0438,NCR,34,15,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0439,Region VIII,30,3,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-0440,Region I,26,16,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0441,Region III,48,9,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0442,NCR,30,5,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-0443,Region VII,31,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0444,Region III,38,32,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0445,Region III,49,16,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0446,NCR,48,14,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-0447,Region III,37,26,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0448,Region IV-A,40,15,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0449,Region IV-A,46,27,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0450,Region VII,33,7,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0451,BARMM,34,6,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-0452,Region III,32,24,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0453,NCR,39,21,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0454,NCR,27,26,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0455,Region VII,48,7,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0456,Region IV-A,58,29,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-0457,BARMM,31,11,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-0458,Region VIII,35,4,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-0459,BARMM,26,5,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0460,Region VII,52,29,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0461,Region IV-A,57,24,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-0462,Region IV-A,53,25,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-0463,BARMM,39,7,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-0464,Region III,36,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0465,Region VII,46,11,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0466,Region VIII,42,5,Master of Arts in Ed,Chemistry,Mathematics,Level 1,High
2026-STAR-0467,Region VIII,24,7,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-0468,BARMM,35,10,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-0469,NCR,33,19,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0470,Region VII,44,31,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-0471,Region VIII,28,7,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0472,Region III,29,22,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0473,NCR,30,9,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0474,Region VII,30,30,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0475,NCR,57,9,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-0476,NCR,49,6,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0477,Region III,29,16,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0478,Region VII,53,8,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0479,Region IV-A,54,28,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0480,Region I,51,18,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0481,Region VIII,38,3,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-0482,Region III,47,28,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0483,Region III,52,27,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0484,Region VII,52,7,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0485,Region IV-A,46,20,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0486,NCR,53,13,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0487,Region VII,44,19,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-0488,NCR,51,34,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0489,Region VIII,41,10,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-0490,Region VII,30,31,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0491,Region III,58,25,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0492,Region IV-A,42,32,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0493,BARMM,44,9,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-0494,Region VII,31,18,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0495,BARMM,28,1,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
2026-STAR-0496,Region VIII,34,3,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-0497,Region VII,41,5,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0498,Region III,42,20,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0499,Region VIII,25,2,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-0500,Region I,31,17,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0501,BARMM,38,11,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-0502,BARMM,37,7,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-0503,Region VII,55,21,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0504,Region IV-A,40,22,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-0505,NCR,56,32,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0506,Region IV-A,36,20,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0507,Region IV-A,58,20,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0508,NCR,33,24,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0509,Region I,26,20,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0510,NCR,52,6,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0511,Region VIII,31,8,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0512,NCR,59,11,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0513,NCR,54,32,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0514,Region VII,29,26,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0515,Region VIII,33,1,Bachelor of Secondary Education,Biology,Biology,Level 1,Low
2026-STAR-0516,Region I,26,25,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0517,Region VII,34,25,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0518,NCR,41,29,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0519,Region I,54,18,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0520,Region VII,37,31,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-0521,Region VII,56,29,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0522,Region IV-A,57,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0523,Region III,25,18,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-0524,Region VII,58,18,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0525,NCR,51,30,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0526,Region VIII,42,6,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-0527,Region IV-A,36,9,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0528,Region VII,28,19,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0529,Region IV-A,38,11,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0530,NCR,59,20,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-0531,Region VIII,29,7,BS Science,Physics,General Science,Level 1,High
2026-STAR-0532,Region VIII,22,5,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-0533,Region VII,56,34,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0534,Region I,37,27,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0535,Region VIII,22,1,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-0536,NCR,31,17,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0537,Region III,52,31,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0538,Region IV-A,59,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0539,Region III,48,17,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0540,Region I,34,25,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0541,BARMM,23,11,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-0542,Region IV-A,53,30,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0543,NCR,38,30,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0544,Region IV-A,31,31,PhD STEM,General Science,General Science,Level 2,Low
