Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-0305,BARMM,39,11,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-0306,BARMM,35,9,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-0307,Region VIII,31,1,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-0308,Region VII,35,22,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0309,Region I,25,15,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-0310,BARMM,31,8,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-0311,BARMM,33,9,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-0312,Region VII,58,16,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0313,Region VIII,41,8,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-0314,Region I,46,24,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-0315,Region IV-A,55,10,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0316,Region IV-A,50,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0317,BARMM,42,4,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-0318,Region IV-A,43,6,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0319,Region IV-A,59,7,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0320,Region III,54,26,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0321,Region IV-A,25,32,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0322,Region VIII,42,3,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-0323,NCR,53,21,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0324,NCR,50,24,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0325,Region I,50,11,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0326,NCR,51,25,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0327,BARMM,34,8,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0328,NCR,31,34,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0329,BARMM,29,9,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-0330,Region III,45,6,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0331,BARMM,31,6,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0332,Region I,32,7,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0333,Region VII,46,34,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0334,Region VIII,43,4,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-0335,BARMM,37,6,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-0336,Region IV-A,32,22,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0337,BARMM,43,9,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-0338,BARMM,29,5,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-0339,Region VII,32,30,BS Science,Physics,General Science,Level 1,High
2026-STAR-0340,Region VII,45,15,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0341,Region VII,30,31,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0342,Region VII,59,21,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0343,Region I,37,32,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0344,BARMM,40,9,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-0345,Region III,57,5,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-0346,Region VII,37,31,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0347,Region III,54,11,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-0348,NCR,54,21,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0349,Region III,41,17,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0350,Region III,43,21,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0351,Region III,48,27,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0352,Region VII,59,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0353,Region I,32,27,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0354,NCR,43,14,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-0355,Region I,57,23,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0356,Region III,30,21,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0357,NCR,33,16,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-0358,NCR,36,10,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0359,Region I,31,30,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0360,Region IV-A,44,15,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-0361,BARMM,41,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-0362,Region VIII,41,2,BS Science,General Science,General Science,Level 1,Low
2026-STAR-0363,NCR,46,20,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0364,Region I,36,19,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0365,Region III,47,27,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-0366,Region VIII,28,2,Bachelor of Secondary Education,Biology,Biology,Level 1,Low
2026-STAR-0367,Region IV-A,55,20,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0368,Region I,40,27,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0369,Region III,58,10,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-0370,Region VII,34,9,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0371,Region IV-A,33,8,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-0372,Region VIII,39,5,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-0373,Region III,30,14,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0374,Region III,30,21,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0375,NCR,58,10,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0376,Region IV-A,53,33,BS Science,General Science,General Science,Level 3,Low
2026-STAR-0377,BARMM,28,10,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-0378,NCR,32,18,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0379,Region VIII,34,10,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-0380,Region IV-A,27,31,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0381,Region VIII,43,7,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0382,NCR,58,16,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0383,NCR,31,23,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0384,Region IV-A,33,15,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-0385,NCR,32,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0386,Region I,53,17,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0387,Region I,45,23,BS Science,General Science,Physics,Level 1,High
2026-STAR-0388,Region VIII,25,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0389,Region I,32,6,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0390,Region VII,51,22,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0391,BARMM,38,5,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0392,NCR,55,30,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0393,Region VII,52,34,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0394,Region VII,51,17,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0395,BARMM,23,1,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-0396,NCR,42,21,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0397,Region I,25,27,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0398,Region I,49,20,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0399,Region I,57,9,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0400,Region I,46,8,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0401,BARMM,42,4,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-0402,Region IV-A,55,33,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0403,BARMM,38,10,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0404,Region VIII,39,5,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-0405,BARMM,27,2,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-0406,NCR,42,7,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0407,Region IV-A,48,14,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0408,Region IV-A,27,5,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0409,Region III,53,24,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0410,BARMM,26,4,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-0411,NCR,45,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0412,BARMM,39,1,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-0413,Region IV-A,54,13,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-0414,Region I,33,23,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0415,Region III,30,13,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-0416,Region VIII,24,11,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-0417,Region I,51,14,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0418,Region I,28,20,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0419,Region VII,29,23,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0420,Region VII,31,8,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0421,Region VII,37,21,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-0422,Region VII,55,8,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0423,BARMM,40,11,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0424,Region IV-A,47,28,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0425,NCR,52,26,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0426,Region III,53,7,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0427,BARMM,36,3,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-0428,Region III,29,27,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-0429,NCR,33,28,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0430,NCR,40,29,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-0431,Region IV-A,32,8,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0432,Region VIII,24,10,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0433,Region III,52,8,BS Science,General Science,Chemistry,Level 1,High
2026-STAR-0434,Region IV-A,53,24,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0435,Region I,39,32,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0436,Region I,46,32,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0437,Region I,53,17,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0438,Region VIII,26,2,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-0439,Region III,36,14,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0440,Region VIII,32,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0441,Region VII,44,23,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0442,Region VIII,30,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0443,Region VIII,36,10,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-0444,NCR,27,30,BS Science,Physics,Physics,Level 2,Low
2026-STAR-0445,NCR,56,25,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0446,Region III,49,21,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0447,Region VII,55,20,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-0448,Region IV-A,46,24,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0449,Region III,27,25,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-0450,BARMM,23,4,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-0451,Region IV-A,47,27,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0452,Region III,42,32,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0453,Region VII,28,26,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-0454,Region VIII,28,5,BS Science,Biology,Physics,Level 1,High
2026-STAR-0455,Region VIII,23,1,BS Science,Biology,Biology,Level 1,Low
2026-STAR-0456,Region III,59,10,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-0457,Region VIII,27,9,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-0458,NCR,57,9,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-0459,NCR,55,32,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0460,Region IV-A,35,15,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0461,NCR,25,22,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0462,BARMM,40,3,Bachelor of Secondary Education,Biology,Biology,Level 1,Low
2026-STAR-0463,BARMM,41,6,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0464,Region VII,39,21,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0465,Region VII,27,25,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0466,Region IV-A,50,32,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0467,Region IV-A,29,11,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0468,Region I,48,34,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-0469,NCR,39,8,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-0470,Region I,36,22,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-0471,Region I,45,19,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-0472,Region IV-A,49,34,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0473,Region VIII,27,4,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-0474,Region VIII,29,11,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0475,Region IV-A,49,14,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0476,Region IV-A,30,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-0477,Region III,36,30,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0478,BARMM,39,4,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-0479,BARMM,35,11,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0480,NCR,56,9,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0481,Region III,49,9,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-0482,Region VIII,40,2,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-0483,Region VIII,30,9,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0484,Region VII,34,5,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-0485,Region VIII,29,2,BS Science,Biology,Biology,Level 1,Low
2026-STAR-0486,Region VII,35,13,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0487,Region VIII,24,9,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0488,Region VIII,27,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0489,NCR,58,18,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-0490,BARMM,33,4,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-0491,Region VII,49,12,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-0492,Region I,38,16,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0493,Region VIII,42,5,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-0494,Region I,45,13,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0495,Region VII,46,10,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-0496,Region IV-A,46,26,BS Science,Physics,Physics,Level 3,Low
2026-STAR-0497,Region VII,31,13,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-0498,NCR,59,17,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-0499,Region IV-A,54,24,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-0500,BARMM,24,6,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0501,Region IV-A,42,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0502,Region I,43,30,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0503,Region VIII,37,3,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-0504,NCR,52,10,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-0505,Region VIII,25,9,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-0506,Region IV-A,25,32,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0507,Region I,48,8,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-0508,Region VIII,29,9,BS Science,Biology,General Science,Level 1,High
2026-STAR-0509,Region VIII,33,6,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-0510,Region III,38,7,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-0511,BARMM,37,2,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-0512,Region VIII,24,9,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-0513,Region IV-A,56,33,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-0514,Region I,37,27,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-0515,Region IV-A,43,26,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0516,Region I,35,19,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0517,Region IV-A,58,17,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0518,NCR,26,30,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-0519,Region VII,48,20,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-0520,Region IV-A,40,31,BS Science,General Science,General Science,Level 2,Low
2026-STAR-0521,Region VII,50,12,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-0522,Region I,37,11,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-0523,Region I,49,17,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-0524,Region VIII,25,9,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-0525,Region VIII,33,10,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-0526,NCR,49,27,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0527,BARMM,38,5,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-0528,Region III,45,14,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-0529,Region VIII,27,2,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-0530,Region VII,43,31,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0531,Region III,55,26,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-0532,BARMM,25,4,BS Science,Physics,Physics,Level 1,Low
2026-STAR-0533,Region VII,47,25,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-0534,NCR,27,17,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-0535,Region IV-A,26,34,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-0536,Region VII,45,18,BS Science,Biology,Biology,Level 2,Low
2026-STAR-0537,Region I,29,8,BS Science,Biology,Biology,Level 3,Low
2026-STAR-0538,Region I,50,7,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-0539,Region I,57,31,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-0540,Region IV-A,48,27,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-0541,NCR,39,34,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-0542,Region IV-A,30,32,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-0543,Region IV-A,49,10,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-0544,NCR,39,28,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-0545,Region IV-A,45,8,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-0546,BARMM,24,5,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-0547,Region IV-A,45,28,Bachelor of Secondary Education,Biology,Physics,Level 1,High
